data,valor,municipio
2013-03-30,0.6959,api_Municipios — camada_unida_Bandeirantes_1_1
2013-09-06,0.4055,api_Municipios — camada_unida_Bandeirantes_1_1
2013-09-14,0.3974,api_Municipios — camada_unida_Bandeirantes_1_1
2013-09-22,0.3737,api_Municipios — camada_unida_Bandeirantes_1_1
2013-09-30,0.3768,api_Municipios — camada_unida_Bandeirantes_1_1
2013-10-08,0.3494,api_Municipios — camada_unida_Bandeirantes_1_1
2013-10-16,0.3775,api_Municipios — camada_unida_Bandeirantes_1_1
2013-10-24,0.4039,api_Municipios — camada_unida_Bandeirantes_1_1
2013-11-01,0.4767,api_Municipios — camada_unida_Bandeirantes_1_1
2013-11-09,0.5018,api_Municipios — camada_unida_Bandeirantes_1_1
2013-11-17,0.5615,api_Municipios — camada_unida_Bandeirantes_1_1
2013-11-25,0.6085,api_Municipios — camada_unida_Bandeirantes_1_1
2013-12-03,0.6421,api_Municipios — camada_unida_Bandeirantes_1_1
2013-12-11,0.6742,api_Municipios — camada_unida_Bandeirantes_1_1
2013-12-19,0.7004,api_Municipios — camada_unida_Bandeirantes_1_1
2013-12-27,0.7397,api_Municipios — camada_unida_Bandeirantes_1_1
2014-01-01,0.8059,api_Municipios — camada_unida_Bandeirantes_1_1
2014-01-09,0.8154,api_Municipios — camada_unida_Bandeirantes_1_1
2014-01-17,0.8376,api_Municipios — camada_unida_Bandeirantes_1_1
2014-01-25,0.8266,api_Municipios — camada_unida_Bandeirantes_1_1
2014-02-02,0.8095,api_Municipios — camada_unida_Bandeirantes_1_1
2014-02-10,0.7603,api_Municipios — camada_unida_Bandeirantes_1_1
2014-02-18,0.6846,api_Municipios — camada_unida_Bandeirantes_1_1
2014-02-26,0.6440,api_Municipios — camada_unida_Bandeirantes_1_1
2014-03-06,0.6236,api_Municipios — camada_unida_Bandeirantes_1_1
2014-03-14,0.6344,api_Municipios — camada_unida_Bandeirantes_1_1
2014-03-22,0.6284,api_Municipios — camada_unida_Bandeirantes_1_1
2014-03-30,0.6369,api_Municipios — camada_unida_Bandeirantes_1_1
2014-09-06,0.4399,api_Municipios — camada_unida_Bandeirantes_1_1
2014-09-14,0.4285,api_Municipios — camada_unida_Bandeirantes_1_1
2014-09-22,0.4280,api_Municipios — camada_unida_Bandeirantes_1_1
2014-09-30,0.4491,api_Municipios — camada_unida_Bandeirantes_1_1
2014-10-08,0.4365,api_Municipios — camada_unida_Bandeirantes_1_1
2014-10-16,0.4500,api_Municipios — camada_unida_Bandeirantes_1_1
2014-10-24,0.4292,api_Municipios — camada_unida_Bandeirantes_1_1
2014-11-01,0.3940,api_Municipios — camada_unida_Bandeirantes_1_1
2014-11-09,0.3393,api_Municipios — camada_unida_Bandeirantes_1_1
2014-11-17,0.3030,api_Municipios — camada_unida_Bandeirantes_1_1
2014-11-25,0.3198,api_Municipios — camada_unida_Bandeirantes_1_1
2014-12-03,0.3782,api_Municipios — camada_unida_Bandeirantes_1_1
2014-12-11,0.4494,api_Municipios — camada_unida_Bandeirantes_1_1
2014-12-19,0.5995,api_Municipios — camada_unida_Bandeirantes_1_1
2014-12-27,0.6643,api_Municipios — camada_unida_Bandeirantes_1_1
2015-01-01,0.6882,api_Municipios — camada_unida_Bandeirantes_1_1
2015-01-09,0.6694,api_Municipios — camada_unida_Bandeirantes_1_1
2015-01-17,0.6704,api_Municipios — camada_unida_Bandeirantes_1_1
2015-01-25,0.6728,api_Municipios — camada_unida_Bandeirantes_1_1
2015-02-02,0.7284,api_Municipios — camada_unida_Bandeirantes_1_1
2015-02-10,0.7375,api_Municipios — camada_unida_Bandeirantes_1_1
2015-02-18,0.7868,api_Municipios — camada_unida_Bandeirantes_1_1
2015-02-26,0.7594,api_Municipios — camada_unida_Bandeirantes_1_1
2015-03-06,0.6897,api_Municipios — camada_unida_Bandeirantes_1_1
2015-03-14,0.5705,api_Municipios — camada_unida_Bandeirantes_1_1
2015-03-22,0.4780,api_Municipios — camada_unida_Bandeirantes_1_1
2015-03-30,0.4327,api_Municipios — camada_unida_Bandeirantes_1_1
2015-09-06,0.4236,api_Municipios — camada_unida_Bandeirantes_1_1
2015-09-14,0.3897,api_Municipios — camada_unida_Bandeirantes_1_1
2015-09-22,0.3591,api_Municipios — camada_unida_Bandeirantes_1_1
2015-09-30,0.3429,api_Municipios — camada_unida_Bandeirantes_1_1
2015-10-08,0.3894,api_Municipios — camada_unida_Bandeirantes_1_1
2015-10-16,0.4658,api_Municipios — camada_unida_Bandeirantes_1_1
2015-10-24,0.5378,api_Municipios — camada_unida_Bandeirantes_1_1
2015-11-01,0.6161,api_Municipios — camada_unida_Bandeirantes_1_1
2015-11-09,0.6605,api_Municipios — camada_unida_Bandeirantes_1_1
2015-11-17,0.7006,api_Municipios — camada_unida_Bandeirantes_1_1
2015-11-25,0.7398,api_Municipios — camada_unida_Bandeirantes_1_1
2015-12-03,0.7763,api_Municipios — camada_unida_Bandeirantes_1_1
2015-12-11,0.8135,api_Municipios — camada_unida_Bandeirantes_1_1
2015-12-19,0.8462,api_Municipios — camada_unida_Bandeirantes_1_1
2015-12-27,0.8731,api_Municipios — camada_unida_Bandeirantes_1_1
2016-01-01,0.8911,api_Municipios — camada_unida_Bandeirantes_1_1
2016-01-09,0.9068,api_Municipios — camada_unida_Bandeirantes_1_1
2016-01-17,0.9127,api_Municipios — camada_unida_Bandeirantes_1_1
2016-01-25,0.9114,api_Municipios — camada_unida_Bandeirantes_1_1
2016-02-02,0.8961,api_Municipios — camada_unida_Bandeirantes_1_1
2016-02-10,0.8277,api_Municipios — camada_unida_Bandeirantes_1_1
2016-02-18,0.7325,api_Municipios — camada_unida_Bandeirantes_1_1
2016-02-26,0.6380,api_Municipios — camada_unida_Bandeirantes_1_1
2016-03-05,0.5247,api_Municipios — camada_unida_Bandeirantes_1_1
2016-03-13,0.4508,api_Municipios — camada_unida_Bandeirantes_1_1
2016-03-21,0.4338,api_Municipios — camada_unida_Bandeirantes_1_1
2016-03-29,0.4531,api_Municipios — camada_unida_Bandeirantes_1_1
2016-09-05,0.2661,api_Municipios — camada_unida_Bandeirantes_1_1
2016-09-13,0.2546,api_Municipios — camada_unida_Bandeirantes_1_1
2016-09-21,0.2791,api_Municipios — camada_unida_Bandeirantes_1_1
2016-09-29,0.3786,api_Municipios — camada_unida_Bandeirantes_1_1
2016-10-07,0.4171,api_Municipios — camada_unida_Bandeirantes_1_1
2016-10-15,0.4845,api_Municipios — camada_unida_Bandeirantes_1_1
2016-10-23,0.5236,api_Municipios — camada_unida_Bandeirantes_1_1
2016-10-31,0.5675,api_Municipios — camada_unida_Bandeirantes_1_1
2016-11-08,0.5696,api_Municipios — camada_unida_Bandeirantes_1_1
2016-11-16,0.6142,api_Municipios — camada_unida_Bandeirantes_1_1
2016-11-24,0.6726,api_Municipios — camada_unida_Bandeirantes_1_1
2016-12-02,0.7647,api_Municipios — camada_unida_Bandeirantes_1_1
2016-12-10,0.7890,api_Municipios — camada_unida_Bandeirantes_1_1
2016-12-18,0.8476,api_Municipios — camada_unida_Bandeirantes_1_1
2016-12-26,0.8650,api_Municipios — camada_unida_Bandeirantes_1_1
2017-01-01,0.8861,api_Municipios — camada_unida_Bandeirantes_1_1
2017-01-09,0.8664,api_Municipios — camada_unida_Bandeirantes_1_1
2017-01-17,0.8670,api_Municipios — camada_unida_Bandeirantes_1_1
2017-01-25,0.8679,api_Municipios — camada_unida_Bandeirantes_1_1
2017-02-02,0.8291,api_Municipios — camada_unida_Bandeirantes_1_1
2017-02-10,0.7555,api_Municipios — camada_unida_Bandeirantes_1_1
2017-02-18,0.6973,api_Municipios — camada_unida_Bandeirantes_1_1
2017-02-26,0.6153,api_Municipios — camada_unida_Bandeirantes_1_1
2017-03-06,0.5380,api_Municipios — camada_unida_Bandeirantes_1_1
2017-03-14,0.4702,api_Municipios — camada_unida_Bandeirantes_1_1
2017-03-22,0.4652,api_Municipios — camada_unida_Bandeirantes_1_1
2017-03-30,0.4994,api_Municipios — camada_unida_Bandeirantes_1_1
2017-09-06,0.2996,api_Municipios — camada_unida_Bandeirantes_1_1
2017-09-14,0.3109,api_Municipios — camada_unida_Bandeirantes_1_1
2017-09-22,0.3724,api_Municipios — camada_unida_Bandeirantes_1_1
2017-09-30,0.4154,api_Municipios — camada_unida_Bandeirantes_1_1
2017-10-08,0.3834,api_Municipios — camada_unida_Bandeirantes_1_1
2017-10-16,0.4028,api_Municipios — camada_unida_Bandeirantes_1_1
2017-10-24,0.4064,api_Municipios — camada_unida_Bandeirantes_1_1
2017-11-01,0.4329,api_Municipios — camada_unida_Bandeirantes_1_1
2017-11-09,0.4395,api_Municipios — camada_unida_Bandeirantes_1_1
2017-11-17,0.4990,api_Municipios — camada_unida_Bandeirantes_1_1
2017-11-25,0.6092,api_Municipios — camada_unida_Bandeirantes_1_1
2017-12-03,0.6894,api_Municipios — camada_unida_Bandeirantes_1_1
2017-12-11,0.7293,api_Municipios — camada_unida_Bandeirantes_1_1
2017-12-19,0.8145,api_Municipios — camada_unida_Bandeirantes_1_1
2017-12-27,0.8575,api_Municipios — camada_unida_Bandeirantes_1_1
2018-01-01,0.8767,api_Municipios — camada_unida_Bandeirantes_1_1
2018-01-09,0.8898,api_Municipios — camada_unida_Bandeirantes_1_1
2018-01-17,0.8932,api_Municipios — camada_unida_Bandeirantes_1_1
2018-01-25,0.8554,api_Municipios — camada_unida_Bandeirantes_1_1
2018-02-02,0.8096,api_Municipios — camada_unida_Bandeirantes_1_1
2018-02-10,0.7320,api_Municipios — camada_unida_Bandeirantes_1_1
2018-02-18,0.6465,api_Municipios — camada_unida_Bandeirantes_1_1
2018-02-26,0.6279,api_Municipios — camada_unida_Bandeirantes_1_1
2018-03-06,0.6032,api_Municipios — camada_unida_Bandeirantes_1_1
2018-03-14,0.6091,api_Municipios — camada_unida_Bandeirantes_1_1
2018-03-22,0.6395,api_Municipios — camada_unida_Bandeirantes_1_1
2018-03-30,0.6764,api_Municipios — camada_unida_Bandeirantes_1_1
2018-09-06,0.3140,api_Municipios — camada_unida_Bandeirantes_1_1
2018-09-14,0.3435,api_Municipios — camada_unida_Bandeirantes_1_1
2018-09-22,0.3700,api_Municipios — camada_unida_Bandeirantes_1_1
2018-09-30,0.3847,api_Municipios — camada_unida_Bandeirantes_1_1
2018-10-08,0.4132,api_Municipios — camada_unida_Bandeirantes_1_1
2018-10-16,0.3966,api_Municipios — camada_unida_Bandeirantes_1_1
2018-10-24,0.3955,api_Municipios — camada_unida_Bandeirantes_1_1
2018-11-01,0.4429,api_Municipios — camada_unida_Bandeirantes_1_1
2018-11-09,0.5055,api_Municipios — camada_unida_Bandeirantes_1_1
2018-11-17,0.5917,api_Municipios — camada_unida_Bandeirantes_1_1
2018-11-25,0.6742,api_Municipios — camada_unida_Bandeirantes_1_1
2018-12-03,0.7504,api_Municipios — camada_unida_Bandeirantes_1_1
2018-12-11,0.8230,api_Municipios — camada_unida_Bandeirantes_1_1
2018-12-19,0.8277,api_Municipios — camada_unida_Bandeirantes_1_1
2018-12-27,0.8621,api_Municipios — camada_unida_Bandeirantes_1_1
2019-01-01,0.8848,api_Municipios — camada_unida_Bandeirantes_1_1
2019-01-09,0.8719,api_Municipios — camada_unida_Bandeirantes_1_1
2019-01-17,0.8472,api_Municipios — camada_unida_Bandeirantes_1_1
2019-01-25,0.8347,api_Municipios — camada_unida_Bandeirantes_1_1
2019-02-02,0.7548,api_Municipios — camada_unida_Bandeirantes_1_1
2019-02-10,0.6955,api_Municipios — camada_unida_Bandeirantes_1_1
2019-02-18,0.6315,api_Municipios — camada_unida_Bandeirantes_1_1
2019-02-26,0.5669,api_Municipios — camada_unida_Bandeirantes_1_1
2019-03-06,0.5115,api_Municipios — camada_unida_Bandeirantes_1_1
2019-03-14,0.5274,api_Municipios — camada_unida_Bandeirantes_1_1
2019-03-22,0.5686,api_Municipios — camada_unida_Bandeirantes_1_1
2019-03-30,0.6509,api_Municipios — camada_unida_Bandeirantes_1_1
2019-09-06,0.2509,api_Municipios — camada_unida_Bandeirantes_1_1
2019-09-14,0.2522,api_Municipios — camada_unida_Bandeirantes_1_1
2019-09-22,0.2610,api_Municipios — camada_unida_Bandeirantes_1_1
2019-09-30,0.2654,api_Municipios — camada_unida_Bandeirantes_1_1
2019-10-08,0.2613,api_Municipios — camada_unida_Bandeirantes_1_1
2019-10-16,0.2521,api_Municipios — camada_unida_Bandeirantes_1_1
2019-10-24,0.2510,api_Municipios — camada_unida_Bandeirantes_1_1
2019-11-01,0.2664,api_Municipios — camada_unida_Bandeirantes_1_1
2019-11-09,0.2952,api_Municipios — camada_unida_Bandeirantes_1_1
2019-11-17,0.3721,api_Municipios — camada_unida_Bandeirantes_1_1
2019-11-25,0.4909,api_Municipios — camada_unida_Bandeirantes_1_1
2019-12-03,0.6109,api_Municipios — camada_unida_Bandeirantes_1_1
2019-12-11,0.7217,api_Municipios — camada_unida_Bandeirantes_1_1
2019-12-19,0.8031,api_Municipios — camada_unida_Bandeirantes_1_1
2019-12-27,0.8683,api_Municipios — camada_unida_Bandeirantes_1_1
2020-01-01,0.9098,api_Municipios — camada_unida_Bandeirantes_1_1
2020-01-09,0.9139,api_Municipios — camada_unida_Bandeirantes_1_1
2020-01-17,0.9430,api_Municipios — camada_unida_Bandeirantes_1_1
2020-01-25,0.9374,api_Municipios — camada_unida_Bandeirantes_1_1
2020-02-02,0.8586,api_Municipios — camada_unida_Bandeirantes_1_1
2020-02-10,0.7696,api_Municipios — camada_unida_Bandeirantes_1_1
2020-02-18,0.6353,api_Municipios — camada_unida_Bandeirantes_1_1
2020-02-26,0.4988,api_Municipios — camada_unida_Bandeirantes_1_1
2020-03-05,0.3970,api_Municipios — camada_unida_Bandeirantes_1_1
2020-03-13,0.3367,api_Municipios — camada_unida_Bandeirantes_1_1
2020-03-21,0.3570,api_Municipios — camada_unida_Bandeirantes_1_1
2020-03-29,0.3991,api_Municipios — camada_unida_Bandeirantes_1_1
2020-09-05,0.3024,api_Municipios — camada_unida_Bandeirantes_1_1
2020-09-13,0.2693,api_Municipios — camada_unida_Bandeirantes_1_1
2020-09-21,0.2276,api_Municipios — camada_unida_Bandeirantes_1_1
2020-09-29,0.2589,api_Municipios — camada_unida_Bandeirantes_1_1
2020-10-07,0.3007,api_Municipios — camada_unida_Bandeirantes_1_1
2020-10-15,0.3270,api_Municipios — camada_unida_Bandeirantes_1_1
2020-10-23,0.3135,api_Municipios — camada_unida_Bandeirantes_1_1
2020-10-31,0.3733,api_Municipios — camada_unida_Bandeirantes_1_1
2020-11-08,0.4117,api_Municipios — camada_unida_Bandeirantes_1_1
2020-11-16,0.4306,api_Municipios — camada_unida_Bandeirantes_1_1
2020-11-24,0.4315,api_Municipios — camada_unida_Bandeirantes_1_1
2020-12-02,0.5547,api_Municipios — camada_unida_Bandeirantes_1_1
2020-12-10,0.6493,api_Municipios — camada_unida_Bandeirantes_1_1
2020-12-18,0.7289,api_Municipios — camada_unida_Bandeirantes_1_1
2020-12-26,0.7805,api_Municipios — camada_unida_Bandeirantes_1_1
2021-01-01,0.8757,api_Municipios — camada_unida_Bandeirantes_1_1
2021-01-09,0.9197,api_Municipios — camada_unida_Bandeirantes_1_1
2021-01-17,0.9065,api_Municipios — camada_unida_Bandeirantes_1_1
2021-01-25,0.9123,api_Municipios — camada_unida_Bandeirantes_1_1
2021-02-02,0.8601,api_Municipios — camada_unida_Bandeirantes_1_1
2021-02-10,0.7727,api_Municipios — camada_unida_Bandeirantes_1_1
2021-02-18,0.6956,api_Municipios — camada_unida_Bandeirantes_1_1
2021-02-26,0.5905,api_Municipios — camada_unida_Bandeirantes_1_1
2021-03-06,0.4779,api_Municipios — camada_unida_Bandeirantes_1_1
2021-03-14,0.4109,api_Municipios — camada_unida_Bandeirantes_1_1
2021-03-22,0.3434,api_Municipios — camada_unida_Bandeirantes_1_1
2021-03-30,0.3561,api_Municipios — camada_unida_Bandeirantes_1_1
2021-09-06,0.2825,api_Municipios — camada_unida_Bandeirantes_1_1
2021-09-14,0.3098,api_Municipios — camada_unida_Bandeirantes_1_1
2021-09-22,0.3122,api_Municipios — camada_unida_Bandeirantes_1_1
2021-09-30,0.3438,api_Municipios — camada_unida_Bandeirantes_1_1
2021-10-08,0.3440,api_Municipios — camada_unida_Bandeirantes_1_1
2021-10-16,0.3555,api_Municipios — camada_unida_Bandeirantes_1_1
2021-10-24,0.3445,api_Municipios — camada_unida_Bandeirantes_1_1
2021-11-01,0.3781,api_Municipios — camada_unida_Bandeirantes_1_1
2021-11-09,0.4185,api_Municipios — camada_unida_Bandeirantes_1_1
2021-11-17,0.5288,api_Municipios — camada_unida_Bandeirantes_1_1
2021-11-25,0.6289,api_Municipios — camada_unida_Bandeirantes_1_1
2021-12-03,0.7396,api_Municipios — camada_unida_Bandeirantes_1_1
2021-12-11,0.8122,api_Municipios — camada_unida_Bandeirantes_1_1
2021-12-19,0.8756,api_Municipios — camada_unida_Bandeirantes_1_1
2021-12-27,0.8931,api_Municipios — camada_unida_Bandeirantes_1_1
2022-01-01,0.9065,api_Municipios — camada_unida_Bandeirantes_1_1
2022-01-09,0.9035,api_Municipios — camada_unida_Bandeirantes_1_1
2022-01-17,0.9093,api_Municipios — camada_unida_Bandeirantes_1_1
2022-01-25,0.9218,api_Municipios — camada_unida_Bandeirantes_1_1
2022-02-02,0.9111,api_Municipios — camada_unida_Bandeirantes_1_1
2022-02-10,0.8396,api_Municipios — camada_unida_Bandeirantes_1_1
2022-02-18,0.7298,api_Municipios — camada_unida_Bandeirantes_1_1
2022-02-26,0.5879,api_Municipios — camada_unida_Bandeirantes_1_1
2022-03-06,0.4434,api_Municipios — camada_unida_Bandeirantes_1_1
2022-03-14,0.3355,api_Municipios — camada_unida_Bandeirantes_1_1
2022-03-22,0.3048,api_Municipios — camada_unida_Bandeirantes_1_1
2022-03-30,0.3471,api_Municipios — camada_unida_Bandeirantes_1_1
2022-09-06,0.3056,api_Municipios — camada_unida_Bandeirantes_1_1
2022-09-14,0.3429,api_Municipios — camada_unida_Bandeirantes_1_1
2022-09-22,0.3588,api_Municipios — camada_unida_Bandeirantes_1_1
2022-09-30,0.3721,api_Municipios — camada_unida_Bandeirantes_1_1
2022-10-08,0.3707,api_Municipios — camada_unida_Bandeirantes_1_1
2022-10-16,0.3765,api_Municipios — camada_unida_Bandeirantes_1_1
2022-10-24,0.3098,api_Municipios — camada_unida_Bandeirantes_1_1
2022-11-01,0.3167,api_Municipios — camada_unida_Bandeirantes_1_1
2022-11-09,0.3501,api_Municipios — camada_unida_Bandeirantes_1_1
2022-11-17,0.4802,api_Municipios — camada_unida_Bandeirantes_1_1
2022-11-25,0.6113,api_Municipios — camada_unida_Bandeirantes_1_1
2022-12-03,0.7348,api_Municipios — camada_unida_Bandeirantes_1_1
2022-12-11,0.8190,api_Municipios — camada_unida_Bandeirantes_1_1
2022-12-19,0.8620,api_Municipios — camada_unida_Bandeirantes_1_1
2022-12-27,0.8374,api_Municipios — camada_unida_Bandeirantes_1_1
2023-01-01,0.8540,api_Municipios — camada_unida_Bandeirantes_1_1
2023-01-09,0.8739,api_Municipios — camada_unida_Bandeirantes_1_1
2023-01-17,0.9044,api_Municipios — camada_unida_Bandeirantes_1_1
2023-01-25,0.9164,api_Municipios — camada_unida_Bandeirantes_1_1
2023-02-02,0.8913,api_Municipios — camada_unida_Bandeirantes_1_1
2023-02-10,0.8278,api_Municipios — camada_unida_Bandeirantes_1_1
2023-02-18,0.7457,api_Municipios — camada_unida_Bandeirantes_1_1
2023-02-26,0.6374,api_Municipios — camada_unida_Bandeirantes_1_1
2023-03-06,0.5307,api_Municipios — camada_unida_Bandeirantes_1_1
2023-03-14,0.4372,api_Municipios — camada_unida_Bandeirantes_1_1
2023-03-22,0.4017,api_Municipios — camada_unida_Bandeirantes_1_1
2023-03-30,0.4118,api_Municipios — camada_unida_Bandeirantes_1_1
2023-09-06,0.2777,api_Municipios — camada_unida_Bandeirantes_1_1
2023-09-14,0.2681,api_Municipios — camada_unida_Bandeirantes_1_1
2023-09-22,0.2560,api_Municipios — camada_unida_Bandeirantes_1_1
2023-09-30,0.2619,api_Municipios — camada_unida_Bandeirantes_1_1
2023-10-08,0.2596,api_Municipios — camada_unida_Bandeirantes_1_1
2023-10-16,0.2571,api_Municipios — camada_unida_Bandeirantes_1_1
2023-10-24,0.2952,api_Municipios — camada_unida_Bandeirantes_1_1
2023-11-01,0.3591,api_Municipios — camada_unida_Bandeirantes_1_1
2023-11-09,0.4527,api_Municipios — camada_unida_Bandeirantes_1_1
2023-11-17,0.5869,api_Municipios — camada_unida_Bandeirantes_1_1
2023-11-25,0.7128,api_Municipios — camada_unida_Bandeirantes_1_1
2023-12-03,0.8230,api_Municipios — camada_unida_Bandeirantes_1_1
2023-12-11,0.8814,api_Municipios — camada_unida_Bandeirantes_1_1
2023-12-19,0.8872,api_Municipios — camada_unida_Bandeirantes_1_1
2023-12-27,0.8967,api_Municipios — camada_unida_Bandeirantes_1_1
2024-01-01,0.8753,api_Municipios — camada_unida_Bandeirantes_1_1
2024-01-09,0.8906,api_Municipios — camada_unida_Bandeirantes_1_1
2024-01-17,0.8672,api_Municipios — camada_unida_Bandeirantes_1_1
2024-01-25,0.8131,api_Municipios — camada_unida_Bandeirantes_1_1
2024-02-02,0.7311,api_Municipios — camada_unida_Bandeirantes_1_1
2024-02-10,0.6033,api_Municipios — camada_unida_Bandeirantes_1_1
2024-02-18,0.4824,api_Municipios — camada_unida_Bandeirantes_1_1
2024-02-26,0.4235,api_Municipios — camada_unida_Bandeirantes_1_1
2024-03-05,0.3882,api_Municipios — camada_unida_Bandeirantes_1_1
2024-03-13,0.4572,api_Municipios — camada_unida_Bandeirantes_1_1
2024-03-21,0.5620,api_Municipios — camada_unida_Bandeirantes_1_1
2024-03-29,0.6939,api_Municipios — camada_unida_Bandeirantes_1_1
2024-09-05,0.2664,api_Municipios — camada_unida_Bandeirantes_1_1
2024-09-13,0.2700,api_Municipios — camada_unida_Bandeirantes_1_1
2024-09-21,0.2587,api_Municipios — camada_unida_Bandeirantes_1_1
2024-09-29,0.2618,api_Municipios — camada_unida_Bandeirantes_1_1
2024-10-07,0.2459,api_Municipios — camada_unida_Bandeirantes_1_1
2024-10-15,0.2704,api_Municipios — camada_unida_Bandeirantes_1_1
2024-10-23,0.3310,api_Municipios — camada_unida_Bandeirantes_1_1
2024-10-31,0.3368,api_Municipios — camada_unida_Bandeirantes_1_1
2024-11-08,0.3987,api_Municipios — camada_unida_Bandeirantes_1_1
2024-11-16,0.5024,api_Municipios — camada_unida_Bandeirantes_1_1
2024-11-24,0.6215,api_Municipios — camada_unida_Bandeirantes_1_1
2024-12-02,0.7542,api_Municipios — camada_unida_Bandeirantes_1_1
2024-12-10,0.8417,api_Municipios — camada_unida_Bandeirantes_1_1
2024-12-18,0.9157,api_Municipios — camada_unida_Bandeirantes_1_1
2024-12-26,0.9580,api_Municipios — camada_unida_Bandeirantes_1_1
2025-01-01,0.9028,api_Municipios — camada_unida_Bandeirantes_1_1
2025-01-09,0.9087,api_Municipios — camada_unida_Bandeirantes_1_1
2025-01-17,0.8880,api_Municipios — camada_unida_Bandeirantes_1_1
2025-01-25,0.8778,api_Municipios — camada_unida_Bandeirantes_1_1
2025-02-02,0.8213,api_Municipios — camada_unida_Bandeirantes_1_1
2025-02-10,0.7183,api_Municipios — camada_unida_Bandeirantes_1_1
2025-02-18,0.5983,api_Municipios — camada_unida_Bandeirantes_1_1
2025-02-26,0.4601,api_Municipios — camada_unida_Bandeirantes_1_1
2025-03-06,0.3418,api_Municipios — camada_unida_Bandeirantes_1_1
2025-03-14,0.2997,api_Municipios — camada_unida_Bandeirantes_1_1
2025-03-22,0.2962,api_Municipios — camada_unida_Bandeirantes_1_1
2025-03-30,0.4031,api_Municipios — camada_unida_Bandeirantes_1_1
2025-09-06,0.3098,api_Municipios — camada_unida_Bandeirantes_1_1
2025-09-14,0.2613,api_Municipios — camada_unida_Bandeirantes_1_1
2025-09-22,0.2724,api_Municipios — camada_unida_Bandeirantes_1_1
2025-09-30,0.2665,api_Municipios — camada_unida_Bandeirantes_1_1
2025-10-08,0.2585,api_Municipios — camada_unida_Bandeirantes_1_1
2025-10-16,0.2530,api_Municipios — camada_unida_Bandeirantes_1_1
2000-02-18,0.7875,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-03-05,0.7674,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-03-21,0.7408,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-09-13,0.5365,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-09-29,0.5911,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-10-15,0.6109,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-10-31,0.6233,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-11-16,0.6371,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-12-02,0.6459,api_Municipios — camada_unida_Moreira_Sales_1_1
2000-12-18,0.5991,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-01-01,0.5701,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-01-17,0.5781,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-02-02,0.5980,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-02-18,0.6216,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-03-06,0.6705,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-03-22,0.7203,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-09-14,0.5694,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-09-30,0.5972,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-10-16,0.6227,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-11-01,0.6328,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-11-17,0.6364,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-12-03,0.6355,api_Municipios — camada_unida_Moreira_Sales_1_1
2001-12-19,0.6367,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-01-01,0.6554,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-01-17,0.6768,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-02-02,0.6778,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-02-18,0.6650,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-03-06,0.6149,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-03-22,0.5651,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-09-06,0.3873,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-09-14,0.3782,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-09-22,0.3702,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-09-30,0.3770,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-10-08,0.4074,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-10-16,0.4963,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-10-24,0.5107,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-11-01,0.4950,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-11-09,0.4747,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-11-17,0.4349,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-11-25,0.4219,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-12-03,0.4939,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-12-11,0.5649,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-12-19,0.6698,api_Municipios — camada_unida_Moreira_Sales_1_1
2002-12-27,0.7304,api_Municipios — camada_unida_Moreira_Sales_1_1
2003-01-01,0.7840,api_Municipios — camada_unida_Moreira_Sales_1_1
