municipio,SAFRA,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA,GDD,VPD,NDVI_x_RS,NDVI_Quadrado,Tmed_Quadrado,Desvio_Temp_Otima,Chuva_Total_Safra_Anterior,NDVI_Medio_Safra_Anterior
Diamante do Norte,05/06,Noroeste,Latossolo Vermelho distrófico,352.0,31.436084905660376,20.358915094339626,25.46938679245283,75.06146226415095,1.2545754716981132,20.58009433962264,1114.23,0.6038842767295598,270.0,405.0,25.0,15.8975,0.8123562200621425,12.427995385309126,0.3646762196811836,648.6896635835707,2.159097545834818,946.53,0.5581893867924529
Diamante do Norte,12/13,Noroeste,Latossolo Vermelho distrófico,352.0,32.88542452830189,20.953018867924527,26.464433962264152,70.53745283018868,1.2470283018867925,21.386179245283017,906.88,0.6485728773584905,116.0,272.6,39.17,16.91922169811321,1.017883190928925,13.870495808817637,0.4206467772450715,700.3662649430403,6.07343475436099,1114.23,0.6038842767295598
Diamante do Norte,13/14,Noroeste,Latossolo Vermelho distrófico,352.0,32.154622641509434,20.37594339622641,25.82316037735849,71.88778301886792,1.3030188679245285,21.77518867924528,891.15,0.5771694182389937,210.0,328.0,26.03,16.265283018867922,0.9351417015108404,12.567972982044319,0.3331245373503384,666.8356118747776,3.3239137615699543,906.88,0.6485728773584905
Diamante do Norte,14/15,Noroeste,Latossolo Vermelho distrófico,352.0,33.44113207547169,21.50070754716981,26.932169811320755,69.61391509433962,1.2511792452830188,21.55061320754717,664.99,0.6450639150943396,350.0,945.0,45.0,17.47091981132075,1.0790635937569344,13.90152292834416,0.41610745455683734,725.341770745817,8.59761980242079,891.15,0.5771694182389937
Diamante do Norte,15/16,Noroeste,Latossolo Vermelho distrófico,352.0,31.827981220657275,21.53150234741784,26.192535211267607,77.4781220657277,1.208638497652582,19.24112676056338,1059.16,0.5402131064162754,430.0,1376.0,53.33,16.67974178403756,0.7657186792761598,10.394308858273268,0.2918302003439221,686.0489007934934,4.807210652648291,664.99,0.6450639150943396
Diamante do Norte,16/17,Noroeste,Latossolo Vermelho distrófico,352.0,32.16990566037736,20.356415094339624,25.70679245283019,71.92311320754717,1.2564622641509433,21.5388679245283,707.7,0.4969029481132075,714.0,2284.8,53.33,16.263160377358492,0.9275523964234913,10.702726970719116,0.24691253984359698,660.8391782128872,2.913140477038094,1059.16,0.5402131064162754
Diamante do Norte,17/18,Noroeste,Latossolo Vermelho distrófico,352.0,32.09014150943396,20.7986320754717,25.938349056603776,74.11287735849056,1.232075471698113,20.791933962264157,959.13,0.5737818789308176,1524.0,4876.8,53.33,16.444386792452832,0.8670137835635175,11.930034935473406,0.32922564458937936,672.797951782218,3.75719706523675,707.7,0.4969029481132075
Diamante do Norte,18/19,Noroeste,Latossolo Vermelho distrófico,352.0,32.41778301886792,21.171650943396227,26.384198113207542,73.92867924528302,1.1822641509433962,21.202075471698112,883.53,0.5884318003144654,1887.0,3585.3,31.67,16.794716981132076,0.8964734486832614,12.475975440214489,0.34625198362132287,696.1259100769845,5.684400643022405,959.13,0.5737818789308176
Diamante do Norte,19/20,Noroeste,Latossolo Vermelho distrófico,352.0,34.0749765258216,21.5368544600939,27.3075117370892,66.92544600938967,1.26962441314554,21.853661971830984,836.59,0.5786133411580595,3783.0,9835.8,43.33,17.805915492957748,1.2006624091006575,12.644820370059954,0.33479339856609297,745.7001972712644,10.939633890982819,883.53,0.5884318003144654
Diamante do Norte,20/21,Noroeste,Latossolo Vermelho distrófico,352.0,34.48768867924529,21.242877358490563,27.27485849056604,65.52693396226415,1.2287735849056605,22.02330188679245,606.13,0.5703327830188679,3400.0,10200.0,50.0,17.865283018867927,1.2490409906623454,12.560611056359022,0.32527948338604706,743.9179056804023,10.724698133232478,836.59,0.5786133411580595
Diamante do Norte,21/22,Noroeste,Latossolo Vermelho distrófico,352.0,34.68787735849057,21.365990566037738,27.54556603773585,63.04183962264151,1.3024056603773586,22.045801886792454,671.56,0.5003093160377359,3400.0,6120.0,30.0,18.026933962264152,1.3604515745607266,11.02972006348456,0.25030941171414706,758.7582083392666,12.57103852794589,606.13,0.5703327830188679
Diamante do Norte,22/23,Noroeste,Latossolo Vermelho distrófico,352.0,31.59014150943396,19.99768867924528,25.28990566037736,73.11985849056603,1.2758490566037737,20.345235849056603,747.15,0.4936005503144653,3400.0,13940.0,68.33,15.793915094339617,0.8663183399194824,10.042419611371928,0.243641503270743,639.5793283107869,1.6638566126735554,671.56,0.5003093160377359
Diamante do Norte,23/24,Noroeste,Latossolo Vermelho distrófico,352.0,36.277276995305165,22.95600938967136,29.1324882629108,62.69713615023474,1.3129107981220656,21.30004694835681,591.08,0.6271810250391235,3400.0,6120.0,30.0,19.61664319248826,1.5057110926253232,13.358985278451879,0.39335603816912573,848.7018723886356,26.34243576891713,747.15,0.4936005503144653
Diamante do Norte,99/00,Noroeste,Latossolo Vermelho distrófico,352.0,31.198833333333333,21.4815,25.846833333333333,78.85616666666667,1.1703333333333332,19.21333333333333,308.19,0.6218433333333333,90.0,180.0,33.33,16.34016666666667,0.7043273736516666,11.947683244444443,0.3866891312111111,668.058793361111,3.4107933611111085,591.08,0.6271810250391235
Diamante do Sul,00/01,Sul,Neossolo Litólico eutrófico,620.0,26.29174528301887,17.47198113207547,21.66896226415094,85.07485849056603,0.0561320754716981,19.90207547169811,1512.78,0.7700735849056605,100.0,340.0,56.67,11.88186320754717,0.38671812257252547,15.32606260555358,0.5930133261694555,469.5439256051975,5.433736925952305,,
Diamante do Sul,01/02,Sul,Neossolo Litólico eutrófico,620.0,26.35316037735849,16.752924528301886,21.30806603773585,82.67377358490566,0.0399056603773584,21.042735849056605,1096.5,0.7258617924528302,180.0,360.0,33.33,11.553042452830187,0.4391258314385341,15.274117961507656,0.5268753417428356,454.0336782685119,7.246508457191175,1512.78,0.7700735849056605
Diamante do Sul,02/03,Sul,Neossolo Litólico eutrófico,620.0,26.425141509433963,17.562783018867925,21.731415094339624,85.1708962264151,0.0394811320754716,19.719669811320752,1392.13,0.7009276729559748,350.0,1050.0,50.0,11.993962264150944,0.38569853228772333,13.822062272309243,0.49129960271547796,472.25440200249204,5.146477474190096,1096.5,0.7258617924528302
Diamante do Sul,03/04,Sul,Neossolo Litólico eutrófico,620.0,27.95784037558685,16.374319248826293,21.84981220657277,73.7849295774648,0.0331924882629107,22.464647887323945,1049.44,0.6414377543035993,500.0,1150.0,38.33,12.166079812206572,0.6867888902547651,14.409673292066168,0.4114423926460446,477.41429346249646,4.623307547003455,1392.13,0.7009276729559748
Diamante do Sul,04/05,Sul,Neossolo Litólico eutrófico,620.0,27.72,17.13009433962264,22.169575471698117,76.99754716981131,0.0447169811320754,21.378490566037733,982.51,0.6752507075471699,800.0,1600.0,33.33,12.425047169811322,0.6144834432911032,14.435840881007476,0.45596351804295354,491.4900765953188,3.3504539538091707,1049.44,0.6414377543035993
Diamante do Sul,05/06,Sul,Neossolo Litólico eutrófico,620.0,27.26990566037736,17.267452830188677,21.98183962264151,79.3052358490566,0.0440566037735849,20.384339622641512,1118.08,0.7084632075471697,2550.0,7650.0,50.0,12.268679245283018,0.5465499688883203,14.441554632787469,0.5019201164480241,483.2012731955322,4.072971308739767,982.51,0.6752507075471699
Diamante do Sul,06/07,Sul,Neossolo Litólico eutrófico,620.0,28.566273584905662,18.09801886792453,22.97542452830189,75.63448113207548,0.0428301886792452,20.64929245283019,987.07,0.7197851022012578,800.0,2440.0,50.83,13.332146226415098,0.6835172039497334,14.863053078544038,0.5180905933508752,527.8701322556961,1.0497548972054054,1118.08,0.7084632075471697
Diamante do Sul,07/08,Sul,Neossolo Litólico eutrófico,620.0,29.29737089201878,17.666760563380283,23.138169014084507,70.28455399061033,0.0298591549295774,21.045680751173705,822.54,0.6844467918622849,980.0,3116.0,52.99,13.482065727699531,0.8418391855757605,14.404648672698684,0.46846741089057387,535.3748653243405,0.7427526482840702,987.07,0.7197851022012578
Diamante do Sul,08/09,Sul,Neossolo Litólico eutrófico,620.0,27.693867924528305,17.107499999999998,22.085141509433964,75.3383962264151,0.0408490566037735,21.36943396226415,826.9,0.7011998820754717,1300.0,2390.0,30.64,12.400683962264154,0.6554272601526192,14.984244574359202,0.4916812746226554,487.75347549172307,3.6666830388928395,822.54,0.6844467918622849
Diamante do Sul,09/10,Sul,Neossolo Litólico eutrófico,620.0,26.311415094339623,18.421462264150943,22.196650943396225,87.07745283018868,0.0365566037735849,19.34797169811321,1476.31,0.7297183569182389,1910.0,5407.8,47.19,12.366438679245285,0.34577999604228327,14.11857011724776,0.5324888804234543,492.6913131029725,3.2520678199537247,826.9,0.7011998820754717
Diamante do Sul,10/11,Sul,Neossolo Litólico eutrófico,620.0,26.661745283018867,17.24382075471698,21.65495283018868,81.04235849056603,0.0391981132075471,19.87084905660377,1235.28,0.6992875000000001,1330.0,4079.5,51.12,11.952783018867926,0.4907819275237454,13.89543635966981,0.4890030076562501,468.9369820776967,5.4992462286400805,1476.31,0.7297183569182389
Diamante do Sul,11/12,Sul,Neossolo Litólico eutrófico,620.0,29.12098591549296,16.784600938967134,22.62286384976526,68.73488262910799,0.024131455399061,22.461220657276996,522.85,0.6642798513302034,1100.0,1914.0,29.0,12.952793427230048,0.8585359646287197,14.920536318910857,0.44126772088327715,511.79396876501585,1.8965039762833613,1235.28,0.6992875000000001
Diamante do Sul,12/13,Sul,Neossolo Litólico eutrófico,620.0,29.351603773584905,18.181415094339624,23.38632075471698,71.5479716981132,0.0306132075471698,20.466745283018867,925.04,0.7145942216981133,1050.0,3255.0,51.67,13.766509433962263,0.8182112352902362,14.625417916212397,0.5106449016843323,546.9199984425062,0.376602216091137,522.85,0.6642798513302034
Diamante do Sul,13/14,Sul,Neossolo Litólico eutrófico,620.0,28.37108490566038,17.50495283018868,22.605188679245284,74.07452830188679,0.0264150943396226,21.12240566037736,746.14,0.6815278301886792,1270.0,3784.6,49.67,12.93801886792453,0.7111470714070764,14.395507298082059,0.4644801833216892,510.99455522427917,1.945498620505515,925.04,0.7145942216981133
Diamante do Sul,14/15,Sul,Neossolo Litólico eutrófico,620.0,28.223160377358493,18.42627358490566,22.960377358490568,77.52816037735849,0.0297641509433962,20.63584905660377,747.19,0.7181783018867925,2000.0,6300.0,52.5,13.324716981132077,0.6298208837327283,14.820219033463866,0.515780073300997,527.1789284442863,1.0808152367390487,746.14,0.6815278301886792
Diamante do Sul,15/16,Sul,Neossolo Litólico eutrófico,620.0,26.831643192488265,18.690516431924884,22.491032863849767,85.41389671361502,0.0339436619718309,18.11868544600939,1342.91,0.7489917840375586,1700.0,4930.0,48.33,12.761079812206575,0.3973406212262782,13.570746536621922,0.5609886925557649,505.8465592827703,2.2769818179814347,747.19,0.7181783018867925
Diamante do Sul,16/17,Sul,Neossolo Litólico eutrófico,620.0,26.21245283018868,16.9975,21.42070754716981,82.69250000000001,0.0508490566037735,21.18797169811321,1103.34,0.7337385613207547,1600.0,5760.0,60.0,11.604976415094342,0.44168814072611023,15.546431871078454,0.5383722763690508,458.8467118213776,6.6527495572267865,1342.91,0.7489917840375586
Diamante do Sul,17/18,Sul,Neossolo Litólico eutrófico,620.0,27.083396226415097,17.729858490566038,22.21235849056604,81.26433962264151,0.0446226415094339,20.03108490566038,1519.22,0.7314634827044025,1700.0,5270.0,51.67,12.406627358490567,0.5018060379754258,14.652007127441928,0.5350388265300537,493.38886971342123,3.195662166251329,1103.34,0.7337385613207547
Diamante do Sul,18/19,Sul,Neossolo Litólico eutrófico,620.0,27.44306603773585,18.178443396226413,22.546273584905663,81.63783018867925,0.0494811320754717,20.094245283018864,1221.28,0.7473272012578617,1600.0,4768.0,49.67,12.81075471698113,0.5018848924266874,15.016976088747477,0.5584979457399085,508.33445256541484,2.113320489943033,1519.22,0.7314634827044025
Diamante do Sul,19/20,Sul,Neossolo Litólico eutrófico,620.0,29.92737089201878,18.260892018779344,23.719765258215965,70.07107981220658,0.0373239436619718,21.269436619718316,842.01,0.7199190532081378,1900.0,7068.0,62.0,14.094131455399062,0.8781426256344209,15.312272673538104,0.5182834431721015,562.6272639048691,0.07853151050276487,1221.28,0.7473272012578617
Diamante do Sul,20/21,Sul,Neossolo Litólico eutrófico,620.0,29.034433962264156,18.011933962264152,23.162594339622643,73.66259433962264,0.0631132075471698,20.89297169811321,894.28,0.7072728773584905,2000.0,6200.0,51.67,13.523183962264156,0.7472410799848184,14.777032209494038,0.5002349230469584,536.5057765419189,0.701248240032037,842.01,0.7199190532081378
Diamante do Sul,21/22,Sul,Neossolo Litólico eutrófico,620.0,30.002169811320755,18.22764150943396,23.804198113207548,69.29787735849057,0.0411792452830188,21.66740566037736,909.57,0.7181916273584906,2600.0,3536.0,22.67,14.114905660377357,0.905414326244658,15.561349331862987,0.5157992136078371,566.6398478128338,0.03833837887148429,894.28,0.7072728773584905
Diamante do Sul,22/23,Sul,Neossolo Litólico eutrófico,620.0,25.84424528301887,16.699009433962264,21.07547169811321,82.6127358490566,0.0479245283018867,20.297924528301888,1326.26,0.7511625786163522,2705.0,11048.5,68.07,11.27162735849057,0.4344308893454332,15.24704132923935,0.5642452195135674,444.17550729797085,8.55286578853684,909.57,0.7181916273584906
Diamante do Sul,23/24,Sul,Neossolo Litólico eutrófico,620.0,29.017276995305167,19.138544600938967,23.77413145539906,78.43272300469485,0.0284037558685446,19.689718309859156,1240.4,0.7655339593114242,3005.0,9308.05,51.63,14.077910798122069,0.6348765029311314,15.073148015473123,0.5860422428590253,565.2093264585951,0.051016599440146256,1326.26,0.7511625786163522
Diamante do Sul,99/00,Sul,Neossolo Litólico eutrófico,620.0,27.250166666666665,18.228166666666667,22.490166666666667,82.99066666666666,0.0628333333333333,20.492833333333333,344.98,0.8414499999999999,96.0,297.6,51.67,12.739166666666666,0.46332755733380554,17.243694608333332,0.7080381024999999,505.80759669444444,2.279596694444443,1240.4,0.7655339593114242
Francisco Alves,00/01,Noroeste,Argissolo Vermelho distrófico,323.0,30.00070754716981,19.57556603773585,24.466603773584907,79.1681603773585,0.995754716981132,20.37075471698113,1286.42,0.604916037735849,3910.0,13492.5,57.51,14.788136792452832,0.6392280701252246,12.32259622908508,0.3659234127100391,598.6147002135992,0.21771908152367547,,
Francisco Alves,01/02,Noroeste,Argissolo Vermelho distrófico,323.0,31.30514150943396,19.20933962264151,24.81575471698113,72.92981132075472,1.0944811320754717,21.54679245283019,897.39,0.6108544811320754,5000.0,16750.0,55.83,15.257240566037737,0.8481573131178041,13.161954723834103,0.37314319711913707,615.8216821733712,0.6654557582769615,1286.42,0.604916037735849
Francisco Alves,02/03,Noroeste,Argissolo Vermelho distrófico,323.0,30.97806603773585,19.986509433962265,25.0125,76.99452830188679,1.079245283018868,20.32358490566038,1114.98,0.68413518081761,9000.0,27000.0,50.0,15.482287735849056,0.7293049943836831,13.904079434296014,0.468040945632344,625.6251562499999,1.0251562499999987,897.39,0.6108544811320754
Francisco Alves,03/04,Noroeste,Argissolo Vermelho distrófico,323.0,31.95971830985916,18.81492957746479,24.96685446009389,68.80305164319249,1.1022535211267606,22.64370892018779,934.91,0.4749214006259781,15000.0,30000.0,33.33,15.387323943661976,0.9863005308992507,10.753981955742539,0.2255503367725408,623.3438216315102,0.9348075470034505,1114.98,0.68413518081761
Francisco Alves,04/05,Noroeste,Argissolo Vermelho distrófico,323.0,31.59797169811321,19.28570754716981,25.036839622641512,71.7438679245283,1.0798584905660378,21.36066037735849,811.23,0.5426360849056604,16000.0,48000.0,50.0,15.44183962264151,0.8970574923576699,11.591065118169277,0.2944539206417431,626.843338289872,1.0750364030793933,934.91,0.4749214006259781
Francisco Alves,05/06,Noroeste,Argissolo Vermelho distrófico,323.0,30.767122641509435,19.41306603773585,24.66584905660377,75.03891509433963,1.0504245283018867,20.60084905660377,1118.29,0.5899624606918239,15300.0,22860.0,24.9,15.090094339622642,0.7751094234816683,12.153727601774799,0.34805570502555183,608.404109683161,0.4433549661801285,811.23,0.5426360849056604
Francisco Alves,06/07,Noroeste,Argissolo Vermelho distrófico,323.0,30.715660377358493,20.17830188679245,25.066320754716983,76.7036320754717,1.0273584905660378,20.199198113207544,1143.79,0.5110565251572328,14077.0,41077.0,48.63,15.446981132075472,0.7408974957772172,10.32293199869838,0.2611787719057853,628.3204361783554,1.1370399519401968,1118.29,0.5899624606918239
Francisco Alves,07/08,Noroeste,Argissolo Vermelho distrófico,323.0,32.62765258215962,19.864929577464785,25.778920187793428,67.63192488262911,1.1208450704225352,21.112112676056334,809.0500000000001,0.5433028560250391,13507.0,33757.0,41.65,16.246291079812202,1.0738947392555436,11.470271113623838,0.2951779933649644,664.5527260486235,3.1645570345390057,1143.79,0.5110565251572328
Francisco Alves,08/09,Noroeste,Argissolo Vermelho distrófico,323.0,31.292169811320758,19.202075471698112,24.8077358490566,71.90679245283019,1.0327830188679246,21.80839622641509,820.64,0.5349259433962265,13890.0,16586.4,19.9,15.247122641509435,0.8797893868445376,11.665876925373798,0.28614576491834287,615.4237579565679,0.652437201851184,809.0500000000001,0.5433028560250391
Francisco Alves,09/10,Noroeste,Argissolo Vermelho distrófico,323.0,30.0227358490566,20.542735849056605,24.914528301886797,81.67221698113207,1.0616509433962265,19.61169811320755,1241.89,0.5867770047169811,13820.0,43994.0,53.06,15.2827358490566,0.5776341426767408,11.507693476281595,0.3443072532646321,620.7337205055182,0.8363620149519487,820.64,0.5349259433962265
Francisco Alves,10/11,Noroeste,Argissolo Vermelho distrófico,323.0,30.11202830188679,19.26254716981132,24.30382075471698,76.43830188679246,1.0631603773584906,19.934622641509435,1174.83,0.5469606525157232,13730.0,43909.0,53.3,14.687287735849054,0.7159850851761546,10.903454207654711,0.29916595540042573,590.6757032774119,0.09230705099679559,1241.89,0.5867770047169811
Francisco Alves,11/12,Noroeste,Argissolo Vermelho distrófico,323.0,31.90014084507042,18.725962441314557,24.929906103286385,67.91272300469484,1.1038028169014085,22.70417840375587,748.05,0.4906190532081377,14350.0,19447.0,22.59,15.313051643192487,1.0122174661695074,11.13910251231935,0.24070705537084947,621.5002183186757,0.8647253609292683,1174.83,0.5469606525157232
Francisco Alves,12/13,Noroeste,Argissolo Vermelho distrófico,323.0,32.72669811320755,20.44495283018868,26.053962264150943,68.68683962264151,1.121745283018868,21.03268867924529,832.36,0.5732080188679245,15485.0,43729.0,47.07,16.585825471698115,1.0559353292599045,12.056105809296016,0.32856743289449086,678.8089496618013,4.218760982556069,748.05,0.4906190532081377
Francisco Alves,13/14,Noroeste,Argissolo Vermelho distrófico,323.0,31.43551886792453,19.569339622641508,25.006415094339623,73.15316037735849,1.1585849056603774,21.506886792452832,881.29,0.5779581761006289,16250.0,38950.0,39.95,15.502429245283018,0.8507732284193162,12.430081064168744,0.3340356533215656,625.3207958704165,1.012871342114632,832.36,0.5732080188679245
Francisco Alves,14/15,Noroeste,Argissolo Vermelho distrófico,323.0,32.04891509433962,20.63721698113208,25.804386792452828,73.33212264150943,1.0852358490566036,20.91198113207547,751.21,0.5921421383647798,16860.0,51690.0,51.1,16.343066037735852,0.8861109939972471,12.382865224991098,0.350632312027214,665.8663777345139,3.2558116967782045,881.29,0.5779581761006289
Francisco Alves,15/16,Noroeste,Argissolo Vermelho distrófico,323.0,30.172394366197185,20.6081220657277,24.96718309859155,81.59178403755868,1.0292018779342722,18.35863849765258,1457.77,0.6211025821596244,17080.0,61320.0,59.84,15.39025821596244,0.5819924588310512,11.402597775827106,0.385768417565353,623.3602318785956,0.9354431462011544,751.21,0.5921421383647798
Francisco Alves,16/17,Noroeste,Argissolo Vermelho distrófico,323.0,29.91311320754717,18.915707547169813,24.05457547169811,77.95603773584905,1.046556603773585,21.54995283018868,996.95,0.562852358490566,17250.0,58650.0,56.67,14.414410377358493,0.6599314163127716,12.129441775832147,0.31680277745839264,578.6226011236204,0.0029784821110713693,1457.77,0.6211025821596244
Francisco Alves,17/18,Noroeste,Argissolo Vermelho distrófico,323.0,30.696650943396225,19.753490566037733,24.813490566037736,77.31235849056604,1.0664622641509434,20.12198113207547,1354.71,0.5492490959119497,18400.0,66240.0,60.0,15.225070754716981,0.7107482933360629,11.051979944749762,0.3016745693600941,615.7093140708437,0.6617669010323955,996.95,0.562852358490566
Francisco Alves,18/19,Noroeste,Argissolo Vermelho distrófico,323.0,31.078584905660374,20.226556603773584,25.26297169811321,76.61325471698113,1.035943396226415,20.21075471698113,1138.13,0.600344929245283,18600.0,31620.0,28.33,15.65257075471698,0.7525241777893349,12.133424110559806,0.3604140340705239,638.217739019669,1.5950975102349612,1354.71,0.5492490959119497
Francisco Alves,19/20,Noroeste,Argissolo Vermelho distrófico,323.0,33.487793427230045,20.60638497652582,26.56572769953052,66.54460093896714,1.0902347417840377,21.4881220657277,842.14,0.5560868544600939,19000.0,66500.0,58.33,17.04708920187793,1.1627442813592337,11.949262207785052,0.3092325897033216,705.7378882056031,6.582958628138172,1138.13,0.600344929245283
Francisco Alves,20/21,Noroeste,Argissolo Vermelho distrófico,323.0,32.346556603773585,20.112641509433963,25.737971698113206,70.7929716981132,1.0095754716981131,21.03589622641509,1018.67,0.5518718160377358,19000.0,62700.0,55.0,16.229599056603774,0.9666717356727251,11.609118252453051,0.3045625013367885,662.4431871328765,3.020545623442502,842.14,0.5560868544600939
Francisco Alves,21/22,Noroeste,Argissolo Vermelho distrófico,323.0,33.615801886792454,20.542169811320758,26.630990566037735,64.6775,1.0975,21.99231132075472,960.76,0.4400043238993711,19000.0,9120.0,8.0,17.078985849056608,1.2323592252983515,9.676712073673166,0.19360380505014269,709.2096585283908,6.922111358579559,1018.67,0.5518718160377358
Francisco Alves,22/23,Noroeste,Argissolo Vermelho distrófico,323.0,29.110896226415097,18.684103773584905,23.556509433962265,79.45084905660379,1.0358018867924528,20.4075,1426.22,0.5386211084905661,19750.0,35550.0,30.0,13.8975,0.5970359012462003,10.991910271521228,0.2901126985116062,554.9091367123532,0.19668388216447025,960.76,0.4400043238993711
Francisco Alves,23/24,Noroeste,Argissolo Vermelho distrófico,323.0,33.40943661971831,21.426854460093896,26.970610328638497,71.59122065727699,1.092112676056338,20.19093896713615,954.85,0.4880146713615023,19080.0,38160.0,33.33,17.418145539906106,1.011124532978372,9.8534744445271,0.23815831946407506,727.4138214992615,8.824525724613716,1426.22,0.5386211084905661
Francisco Alves,99/00,Noroeste,Argissolo Vermelho distrófico,323.0,31.122666666666664,20.783,25.47083333333333,77.6695,0.9545,21.052000000000003,342.06,0.753335,4000.0,8800.0,36.67,15.95283333333333,0.7274635858791505,15.859208420000002,0.567513622225,648.7633506944444,2.1633506944444387,954.85,0.4880146713615023
Imbaú,00/01,Sul,Cambissolo Háplico distrófico,940.0,25.992924528301888,16.769150943396227,21.069103773584903,83.37429245283018,0.1486792452830188,19.915424528301884,1343.31,0.7685525943396225,1100.0,3190.0,48.33,11.381037735849056,0.41524059479901726,15.306051188601366,0.5906730902661644,443.9071338220896,8.590152690014255,,
Imbaú,01/02,Sul,Cambissolo Háplico distrófico,940.0,26.27358490566038,16.16575471698113,20.915896226415093,79.46353773584906,0.1478301886792452,20.632830188679243,1034.67,0.7776908018867925,1300.0,3770.0,48.33,11.219669811320756,0.5081103613574659,16.04596225462798,0.6048029833393224,437.4747149541651,9.511696086240663,1343.31,0.7685525943396225
Imbaú,02/03,Sul,Cambissolo Háplico distrófico,940.0,26.851037735849054,16.888490566037735,21.53825471698113,79.93127358490567,0.1497169811320754,19.522169811320754,1171.45,0.7656020440251573,1500.0,4500.0,50.0,11.869764150943396,0.5158522452781278,14.946213111353389,0.5861464898154989,463.89641625355983,6.060189838465662,1034.67,0.7776908018867925
Imbaú,03/04,Sul,Cambissolo Háplico distrófico,940.0,27.14150234741784,15.580093896713617,21.03924882629108,73.60511737089202,0.1516431924882628,21.042957746478876,1006.39,0.7085167057902974,1500.0,4200.0,46.67,11.36079812206573,0.6580263991350552,14.909287102619633,0.5019959223839348,442.6499911745905,8.766047512618755,1171.45,0.7656020440251573
Imbaú,04/05,Sul,Cambissolo Háplico distrófico,940.0,27.440801886792453,16.285943396226415,21.614716981132077,74.08882075471698,0.1558018867924528,20.030094339622643,806.09,0.7978117924528302,1750.0,3675.0,35.0,11.863372641509436,0.6691497918566542,15.980245468093628,0.6365036561767978,467.1959901744394,5.689575080099675,1006.39,0.7085167057902974
Imbaú,05/06,Sul,Cambissolo Háplico distrófico,940.0,26.65735849056604,16.407924528301887,21.223537735849057,78.98216981132076,0.1408962264150943,19.42731132075472,1019.32,0.7783666273584905,1300.0,3770.0,48.33,11.532641509433965,0.529935007483712,15.121570791379272,0.6058546065854312,450.4385540250089,7.708742704254183,806.09,0.7978117924528302
Imbaú,06/07,Sul,Cambissolo Háplico distrófico,940.0,27.080330188679245,16.876367924528303,21.66504716981132,77.4958962264151,0.1546226415094339,19.58037735849057,1096.63,0.7641810534591195,2000.0,6000.0,50.0,11.978349056603776,0.5829534623937604,14.962953396938413,0.5839726824658896,469.3742688701495,5.452004719206126,1019.32,0.7783666273584905
Imbaú,07/08,Sul,Cambissolo Háplico distrófico,940.0,27.763708920187792,16.569718309859155,21.85164319248826,73.21882629107982,0.1527699530516431,19.970516431924885,905.41,0.7975985915492958,1800.0,4860.0,45.0,12.166713615023475,0.7016982004185617,15.928455778615357,0.6361635132414204,477.4943102118186,4.615436972382031,1096.63,0.7641810534591195
Imbaú,08/09,Sul,Cambissolo Háplico distrófico,940.0,26.75792452830189,16.076650943396228,21.102735849056604,75.9533962264151,0.1459905660377358,20.086320754716983,878.54,0.7773829009433962,1800.0,4914.0,45.5,11.417287735849058,0.6018246857776395,15.614762297581436,0.6043241746791702,445.32546031505876,8.39413956034176,905.41,0.7975985915492958
Imbaú,09/10,Sul,Cambissolo Háplico distrófico,940.0,25.603207547169813,17.52047169811321,21.325707547169813,87.22283018867925,0.1453301886792452,18.11844339622641,1533.64,0.83406643081761,2000.0,6000.0,50.0,11.56183962264151,0.32418216927412746,15.111985415461458,0.695666811016827,454.7858023874155,7.151840123264498,878.54,0.7773829009433962
Imbaú,10/11,Sul,Cambissolo Háplico distrófico,940.0,25.589056603773585,16.216132075471698,20.57938679245283,82.40877358490566,0.1379245283018868,18.828301886792453,1051.21,0.8457860062893082,2350.0,7520.0,53.33,10.902594339622642,0.42631846306060095,15.924714258039636,0.7153539684348177,423.511160753382,11.700594715646139,1533.64,0.83406643081761
Imbaú,11/12,Sul,Cambissolo Háplico distrófico,940.0,26.709906103286382,15.494413145539903,20.77953051643193,74.96211267605634,0.1423474178403755,21.61018779342723,834.65,0.8588942488262912,2300.0,6900.0,50.0,11.102159624413144,0.6143106922273882,18.56086601183077,0.737699330666879,431.7888884833258,10.371423694593195,1051.21,0.8457860062893082
Imbaú,12/13,Sul,Cambissolo Háplico distrófico,940.0,27.592028301886792,16.852358490566036,21.853443396226417,75.21660377358491,0.1473584905660377,19.41391509433962,962.59,0.863975,2450.0,8575.0,58.33,12.222193396226416,0.6494254199614099,16.773137293632075,0.7464528006250001,477.572988272072,4.607705253203977,834.65,0.8588942488262912
Imbaú,13/14,Sul,Cambissolo Háplico distrófico,940.0,26.54259433962264,16.315990566037737,21.209056603773583,77.67481132075473,0.1529245283018868,20.326933962264157,928.27,0.8525421383647799,2080.0,5360.0,42.95,11.42929245283019,0.5623985757529981,17.329567746588353,0.7268280976875915,449.8240820220718,7.789365040939849,962.59,0.863975
Imbaú,14/15,Sul,Cambissolo Háplico distrófico,940.0,26.47051886792453,16.99377358490566,21.39981132075472,80.10089622641509,0.1508962264150943,20.047924528301888,1033.29,0.8646217374213837,2220.0,7478.0,56.14,11.732146226415097,0.5071766465320927,17.333871337353152,0.7475707488215722,457.9519245639018,6.760981167675322,928.27,0.8525421383647799
