municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA,GDD,VPD,NDVI_x_RS,NDVI_Quadrado,Tmed_Quadrado,Desvio_Temp_Otima,Chuva_Total_Safra_Anterior,NDVI_Medio_Safra_Anterior
Lindoeste,18/19,2019,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.9125,20.486071428571428,25.401785714285715,74.91142857142857,0.1632142857142857,20.673571428571428,155.63,0.768625,9000.0,26100.0,48.33,15.699285714285715,0.8139701647481952,15.890223839285714,0.590784390625,645.2507174744899,1.965003188775513,1656.8,0.6448035714285715
Lindoeste,18/19,2019,3,Oeste,Nitossolo Vermelho eutrófico,585.0,29.01451612903226,19.260967741935485,23.86290322580645,79.89516129032258,0.1854838709677419,17.585806451612903,183.53,0.831125,9000.0,26100.0,48.33,14.137741935483874,0.5949929046033287,14.616003387096775,0.690768765625,569.4381503642038,0.018795525494277675,1656.8,0.6448035714285715
Lindoeste,19/20,2019,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.03966666666667,15.933,22.416,60.889,0.1956666666666666,17.106333333333332,27.3,0.369275,8020.0,32721.6,68.0,12.986333333333334,1.060579775653211,6.316941241666666,0.13636402562500002,502.477056,2.509055999999999,1171.81,0.7030988095238095
Lindoeste,19/20,2019,10,Oeste,Nitossolo Vermelho eutrófico,585.0,33.42032258064516,19.36387096774193,25.866451612903223,63.357741935483865,0.1732258064516129,19.87548387096774,135.18,0.4834666666666666,8020.0,32721.6,68.0,16.392096774193547,1.2220170748345558,9.60913393548387,0.23374001777777773,669.0733190426638,3.483641623309042,1171.81,0.7030988095238095
Lindoeste,19/20,2019,11,Oeste,Nitossolo Vermelho eutrófico,585.0,32.14066666666667,20.486,26.012,69.01833333333335,0.1653333333333333,22.01066666666667,141.83,0.79245,8020.0,32721.6,68.0,16.313333333333333,1.0421690650822868,17.442352800000002,0.6279770025,676.624144,4.0481440000000015,1171.81,0.7030988095238095
Lindoeste,19/20,2019,12,Oeste,Nitossolo Vermelho eutrófico,585.0,30.28935483870968,19.25741935483871,24.727096774193548,73.29096774193549,0.1948387096774193,22.889032258064518,187.39,0.881775,8020.0,32721.6,68.0,14.773387096774194,0.8324263052615037,20.18297641935484,0.777527150625,611.429314880333,0.5286697190426631,1171.81,0.7030988095238095
Lindoeste,19/20,2020,1,Oeste,Nitossolo Vermelho eutrófico,585.0,31.48258064516129,21.411612903225805,26.15322580645161,73.56612903225808,0.1725806451612903,21.686129032258066,182.58,0.7701,8020.0,32721.6,68.0,16.447096774193547,0.8966388448630394,16.700487967741935,0.59305401,683.9912200832464,4.63638137356918,1171.81,0.7030988095238095
Lindoeste,19/20,2020,2,Oeste,Nitossolo Vermelho eutrófico,585.0,32.02172413793103,20.48413793103448,25.87034482758621,69.63413793103447,0.176551724137931,22.678275862068965,117.02,0.561275,8020.0,32721.6,68.0,16.252931034482756,1.0129329758295906,12.728749284482758,0.315029625625,669.2747414982165,3.498189774078485,1171.81,0.7030988095238095
Lindoeste,19/20,2020,3,Oeste,Nitossolo Vermelho eutrófico,585.0,33.06935483870968,18.837419354838712,25.56870967741936,60.82612903225806,0.2029032258064516,22.13290322580645,58.66,0.80245,8020.0,32721.6,68.0,15.953387096774193,1.2836045497818893,17.760548193548388,0.6439260025,653.7589145681584,2.460850052029152,1171.81,0.7030988095238095
Lindoeste,20/21,2020,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.880666666666663,17.192333333333334,23.345666666666663,65.292,0.1906666666666666,16.971333333333334,28.1,0.427725,10500.0,39900.0,63.33,14.036499999999997,0.9956733727176008,7.2590635500000005,0.18294867562500003,545.020152111111,0.4281521111111162,849.96,0.6658273809523809
Lindoeste,20/21,2020,10,Oeste,Nitossolo Vermelho eutrófico,585.0,32.92516129032258,18.271612903225805,25.0841935483871,60.96,0.1887096774193548,21.543548387096774,58.39,0.52815,10500.0,39900.0,63.33,15.59838709677419,1.2429160707581526,11.37822508064516,0.2789424225,629.2167659729449,1.1754756503642074,849.96,0.6658273809523809
Lindoeste,20/21,2020,11,Oeste,Nitossolo Vermelho eutrófico,585.0,33.34166666666667,18.866666666666667,25.666666666666668,56.132666666666665,0.2053333333333333,23.962333333333333,72.39,0.6484,10500.0,39900.0,63.33,16.104166666666668,1.4457664419775011,15.537176933333333,0.42042255999999995,658.7777777777778,2.7777777777777817,849.96,0.6658273809523809
Lindoeste,20/21,2020,12,Oeste,Nitossolo Vermelho eutrófico,585.0,31.075806451612905,20.120645161290323,25.533870967741933,72.01935483870967,0.1851612903225806,23.00967741935484,213.23,0.85775,10500.0,39900.0,63.33,15.598225806451616,0.9149450691241666,19.736550806451614,0.7357350625,651.9785665972944,2.3527601456815743,849.96,0.6658273809523809
Lindoeste,20/21,2021,1,Oeste,Nitossolo Vermelho eutrófico,585.0,28.884193548387096,21.343870967741932,24.81935483870968,83.58774193548386,0.172258064516129,17.596451612903227,307.33,0.8956999999999999,10500.0,39900.0,63.33,15.114032258064512,0.5143357669696064,15.76114170967742,0.8022784899999998,616.0003746097815,0.6713423517169629,849.96,0.6658273809523809
Lindoeste,20/21,2021,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.452142857142857,19.083214285714288,24.537857142857145,72.1025,0.2146428571428571,23.89964285714285,31.99,0.6459,10500.0,39900.0,63.33,14.767678571428572,0.8596937354244037,15.436779321428569,0.41718681,602.1064331632655,0.2892903061224518,849.96,0.6658273809523809
Lindoeste,20/21,2021,3,Oeste,Nitossolo Vermelho eutrófico,585.0,31.633548387096774,19.55903225806452,25.00935483870968,70.36483870967741,0.1909677419354838,20.13935483870968,81.34,0.618025,10500.0,39900.0,63.33,15.596290322580646,0.9392992715271817,12.44662477419355,0.38195490062500004,625.4678294484912,1.0187971904266433,849.96,0.6658273809523809
Lindoeste,21/22,2021,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.37066666666667,16.897333333333332,23.054666666666662,66.357,0.1966666666666666,17.561333333333334,93.2,0.421225,10815.0,12112.8,18.67,13.634,0.9483088178349174,7.397272633333333,0.17743050062500001,531.5176551111109,0.8936551111111192,792.77,0.6602357142857143
Lindoeste,21/22,2021,10,Oeste,Nitossolo Vermelho eutrófico,585.0,26.210645161290323,16.758709677419354,21.38290322580645,81.15967741935484,0.1925806451612903,17.323225806451614,297.37,0.4523333333333333,10815.0,12112.8,18.67,11.484677419354838,0.47969410747143504,7.83587247311828,0.20460544444444442,457.22855036420395,6.849195525494277,792.77,0.6602357142857143
Lindoeste,21/22,2021,11,Oeste,Nitossolo Vermelho eutrófico,585.0,31.80133333333333,19.096666666666668,25.19633333333333,66.29966666666667,0.1953333333333333,25.372,75.44,0.6804,10815.0,12112.8,18.67,15.448999999999998,1.0801001413782183,17.2631088,0.46294416,634.8552134444444,1.4312134444444404,792.77,0.6602357142857143
Lindoeste,21/22,2021,12,Oeste,Nitossolo Vermelho eutrófico,585.0,36.18516129032258,21.541612903225804,28.82064516129033,46.9558064516129,0.1990322580645161,27.718064516129036,17.169999999999998,0.769325,10815.0,12112.8,18.67,18.863387096774193,2.1028555188771643,21.324199983870972,0.5918609556250001,830.6295875130077,23.238619771071864,792.77,0.6602357142857143
Lindoeste,21/22,2022,1,Oeste,Nitossolo Vermelho eutrófico,585.0,34.45,22.049354838709675,27.963548387096772,62.80258064516129,0.1603225806451612,23.48548387096774,124.54,0.5637,10815.0,12112.8,18.67,18.24967741935484,1.40305509730832,13.238767258064515,0.31775769,781.9600383975024,15.709715816857422,792.77,0.6602357142857143
Lindoeste,21/22,2022,2,Oeste,Nitossolo Vermelho eutrófico,585.0,33.77892857142857,20.32857142857143,26.75678571428572,61.38,0.1978571428571428,24.24392857142857,98.01,0.62135,10815.0,12112.8,18.67,17.05375,1.357408958415201,15.06396501785714,0.38607582249999994,715.9255817602043,7.599867474489823,792.77,0.6602357142857143
Lindoeste,21/22,2022,3,Oeste,Nitossolo Vermelho eutrófico,585.0,29.33,19.131290322580643,23.81935483870968,78.88387096774194,0.1790322580645161,17.960967741935484,229.31,0.8648,10815.0,12112.8,18.67,14.230645161290319,0.6232882377087454,15.532644903225806,0.74787904,567.3616649323621,0.03263267429760634,792.77,0.6602357142857143
Lindoeste,22/23,2022,9,Oeste,Nitossolo Vermelho eutrófico,585.0,22.199333333333332,12.527333333333331,17.221,83.152,0.1816666666666666,13.228,229.86,0.39935,11605.0,52222.5,75.0,7.36333333333333,0.3310690448107591,5.282601799999999,0.1594804225,296.562841,45.954841,935.04,0.6247333333333334
Lindoeste,22/23,2022,10,Oeste,Nitossolo Vermelho eutrófico,585.0,25.315161290322585,15.76967741935484,20.35225806451613,85.96225806451612,0.2006451612903225,17.475806451612904,398.04,0.4679666666666666,11605.0,52222.5,75.0,10.542419354838714,0.33546806523323197,8.178094892473117,0.21899280111111102,414.2144083246618,13.306021227887621,935.04,0.6247333333333334
Lindoeste,22/23,2022,11,Oeste,Nitossolo Vermelho eutrófico,585.0,26.043,15.330333333333332,20.613666666666667,78.16266666666667,0.1853333333333333,26.560333333333336,95.82,0.683325,11605.0,52222.5,75.0,10.686666666666667,0.5303406911165914,18.149339775,0.4669330556249999,424.92325344444447,11.467253444444442,935.04,0.6247333333333334
Lindoeste,22/23,2022,12,Oeste,Nitossolo Vermelho eutrófico,585.0,31.10483870967742,19.77193548387097,25.42516129032258,71.95806451612903,0.1667741935483871,25.69290322580645,63.38,0.87705,11605.0,52222.5,75.0,15.438387096774193,0.9110523607955829,22.53396077419355,0.7692167025,646.4388266389178,2.0310847034339248,935.04,0.6247333333333334
Lindoeste,22/23,2023,1,Oeste,Nitossolo Vermelho eutrófico,585.0,30.67258064516129,20.430967741935483,25.30032258064516,73.49677419354839,0.1648387096774193,23.74290322580645,165.71,0.882825,11605.0,52222.5,75.0,15.551774193548386,0.8546997232862183,20.96082854032258,0.7793799806249999,640.1063226847034,1.6908388137356931,935.04,0.6247333333333334
Lindoeste,22/23,2023,2,Oeste,Nitossolo Vermelho eutrófico,585.0,28.77857142857143,19.417142857142856,23.90928571428572,79.67464285714286,0.1757142857142857,19.45357142857143,225.81,0.6123,11605.0,52222.5,75.0,14.097857142857144,0.6031974522722919,11.911421785714285,0.37491128999999995,571.6539433673472,0.008229081632652182,935.04,0.6247333333333334
Lindoeste,22/23,2023,3,Oeste,Nitossolo Vermelho eutrófico,585.0,30.11935483870968,20.40838709677419,24.910967741935483,78.76645161290323,0.1861290322580645,18.965806451612902,80.99,0.625325,11605.0,52222.5,75.0,15.263870967741937,0.6690727279956237,11.859792919354838,0.391031355625,620.5563138397503,0.829862226847033,935.04,0.6247333333333334
Lindoeste,23/24,2023,9,Oeste,Nitossolo Vermelho eutrófico,585.0,29.041,17.846999999999998,23.088,74.05833333333334,0.193,15.625333333333334,143.62,0.50885,11450.0,39742.95,57.85,13.443999999999999,0.7327031628866324,7.950950866666667,0.25892832250000003,533.055744,0.8317439999999983,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2023,10,Oeste,Nitossolo Vermelho eutrófico,585.0,29.096774193548388,18.77193548387097,23.62258064516129,79.36064516129032,0.1706451612903226,15.89,368.52,0.5404333333333333,11450.0,39742.95,57.85,13.93435483870968,0.6020470078479603,8.587485666666666,0.29206818777777777,558.0263163371487,0.14244536940686886,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2023,11,Oeste,Nitossolo Vermelho eutrófico,585.0,28.37066666666667,19.776666666666664,24.046333333333333,83.58933333333333,0.1669999999999999,17.986,259.07,0.648775,11450.0,39742.95,57.85,14.073666666666668,0.49104421818173905,11.66886715,0.420909000625,578.2261467777778,0.0021467777777777575,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2023,12,Oeste,Nitossolo Vermelho eutrófico,585.0,29.98516129032258,21.690967741935484,25.65935483870968,82.88806451612903,0.1441935483870967,22.753225806451614,157.54,0.827225,11450.0,39742.95,57.85,15.83806451612903,0.5637257111945494,18.822037217741936,0.684301200625,658.402490738814,2.753458480749234,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2024,1,Oeste,Nitossolo Vermelho eutrófico,585.0,32.28032258064516,21.23935483870968,26.518064516129037,72.08548387096775,0.1551612903225806,23.86,103.26,0.6864,11450.0,39742.95,57.85,16.75983870967742,0.9674521125760105,16.377504,0.47114496,703.207745681582,6.340648907388162,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2024,2,Oeste,Nitossolo Vermelho eutrófico,585.0,33.10310344827586,22.48,27.339655172413792,71.88655172413793,0.1537931034482758,22.053448275862067,123.04,0.606175,11450.0,39742.95,57.85,17.791551724137932,1.0224875094310064,13.368249008620689,0.36744813062500004,747.4567449464922,11.153296670630196,1259.6100000000001,0.6497345238095237
Lindoeste,23/24,2024,3,Oeste,Nitossolo Vermelho eutrófico,585.0,33.10064516129032,21.627741935483872,26.796451612903223,72.22548387096774,0.146774193548387,20.23,85.25,0.8371,11450.0,39742.95,57.85,17.3641935483871,0.9784920372855952,16.934533,0.70073641,718.0498190426637,7.820141623309035,1259.6100000000001,0.6497345238095237
Lindoeste,99/00,2000,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.019655172413795,20.26241379310345,24.865172413793104,77.65862068965517,0.1782758620689655,21.995172413793103,206.87,0.7667,3150.0,7875.0,41.67,15.14103448275862,0.7020613224849146,16.863698689655173,0.58782889,618.2767991676576,0.748523305588586,1240.3,0.6649940476190476
Lindoeste,99/00,2000,3,Oeste,Nitossolo Vermelho eutrófico,585.0,30.41935483870968,19.71967741935484,24.674838709677417,74.51774193548388,0.1641935483870967,19.912580645161288,78.87,0.67325,3150.0,7875.0,41.67,15.069516129032259,0.7917181605220205,13.406144919354837,0.4532655625,608.8476653485951,0.45540728407908065,1240.3,0.6649940476190476
Mato Rico,00/01,2000,9,Sul,Neossolo Litólico eutrófico,700.0,23.07766666666667,13.316,17.822666666666667,84.37866666666667,0.288,14.891333333333334,234.36,0.639,2515.0,7170.27,47.52,8.196833333333334,0.3188450853100187,9.515562000000001,0.408321,317.6474471111111,38.15944711111111,,
Mato Rico,00/01,2000,10,Sul,Neossolo Litólico eutrófico,700.0,26.29032258064516,16.051935483870967,20.87161290322581,81.5816129032258,0.2561290322580645,20.713870967741936,190.61,0.7644,2515.0,7170.27,47.52,11.171129032258065,0.45446634574593636,15.833682967741936,0.5843073599999999,435.6242251821021,9.786805827263247,,
Mato Rico,00/01,2000,11,Sul,Neossolo Litólico eutrófico,700.0,26.282,17.008,21.482000000000003,82.059,0.2699999999999999,21.612666666666662,159.4,0.7936,2515.0,7170.27,47.52,11.645,0.45957606378196436,17.151812266666663,0.62980096,461.47632400000015,6.340323999999986,,
Mato Rico,00/01,2000,12,Sul,Neossolo Litólico eutrófico,700.0,26.94645161290323,17.53774193548387,22.12483870967742,80.80870967741934,0.2732258064516129,22.99741935483871,183.79,0.7784,2515.0,7170.27,47.52,12.242096774193548,0.5112782660219573,17.90119122580645,0.60590656,489.5084879292404,3.516229864724245,,
Mato Rico,00/01,2001,1,Sul,Neossolo Litólico eutrófico,700.0,26.82935483870968,19.016774193548382,22.7083870967742,85.74645161290321,0.2458064516129032,23.36935483870968,218.51,0.75255,2515.0,7170.27,47.52,12.923064516129031,0.39343566507016864,17.58660798387097,0.5663315025000001,515.670844536941,1.6682638917793813,,
Mato Rico,00/01,2001,2,Sul,Neossolo Litólico eutrófico,700.0,26.18464285714285,19.47142857142857,22.504285714285714,89.51214285714286,0.2382142857142857,19.14642857142857,309.13,0.7395000000000002,2515.0,7170.27,47.52,12.828035714285711,0.2859301273428473,14.15878392857143,0.5468602500000003,506.4428755102041,2.2371612244897956,,
Mato Rico,00/01,2001,3,Sul,Neossolo Litólico eutrófico,700.0,26.475806451612904,18.76774193548387,22.26967741935484,87.14225806451613,0.2458064516129032,18.81451612903226,111.82,0.7555000000000001,2515.0,7170.27,47.52,12.621774193548386,0.34557797182293115,14.214366935483874,0.5707802500000001,495.93853236212277,2.994016233090531,,
Mato Rico,01/02,2001,9,Sul,Neossolo Litólico eutrófico,700.0,23.428,13.499333333333334,18.06566666666667,81.73933333333333,0.2756666666666666,16.132333333333335,136.56,0.60675,3000.0,8700.0,48.33,8.463666666666668,0.37845717510662136,9.78829325,0.3681455625,326.3683121111112,35.21631211111109,1407.62,0.7461357142857142
Mato Rico,01/02,2001,10,Sul,Neossolo Litólico eutrófico,700.0,25.67258064516129,14.621935483870969,19.76870967741936,79.12548387096774,0.2548387096774193,22.05032258064516,127.42,0.6566,3000.0,8700.0,48.33,10.14725806451613,0.48116003921007217,14.478241806451612,0.43112355999999996,390.80188231009384,17.903817793964585,1407.62,0.7461357142857142
Mato Rico,01/02,2001,11,Sul,Neossolo Litólico eutrófico,700.0,26.238666666666667,17.450666666666667,21.579,83.32933333333334,0.2446666666666666,21.063666666666663,168.86,0.70855,3000.0,8700.0,48.33,11.844666666666669,0.4295767100105945,14.924661016666665,0.5020431025000001,465.65324100000004,5.861240999999997,1407.62,0.7461357142857142
Mato Rico,01/02,2001,12,Sul,Neossolo Litólico eutrófico,700.0,26.23774193548387,16.56483870967742,21.217741935483872,80.16129032258064,0.2377419354838709,23.381612903225808,131.29,0.7659,3000.0,8700.0,48.33,11.401290322580646,0.5000274037677485,17.907977322580646,0.58660281,450.1925728407909,7.740959937565031,1407.62,0.7461357142857142
Mato Rico,01/02,2002,1,Sul,Neossolo Litólico eutrófico,700.0,27.36290322580645,18.148064516129036,22.46193548387097,81.4216129032258,0.2593548387096774,23.11032258064516,290.2,0.74515,3000.0,8700.0,48.33,12.755483870967744,0.5052010882672967,17.22065687096774,0.5552485225,504.5385456815818,2.365642455775226,1407.62,0.7461357142857142
Mato Rico,01/02,2002,2,Sul,Neossolo Litólico eutrófico,700.0,26.360000000000003,17.08142857142857,21.42,82.19464285714287,0.2425,22.31928571428572,114.51,0.7706500000000001,3000.0,8700.0,48.33,11.720714285714287,0.45437379260892286,17.20035753571429,0.5939014225000001,458.8164000000001,6.656399999999991,1407.62,0.7461357142857142
Mato Rico,01/02,2002,3,Sul,Neossolo Litólico eutrófico,700.0,29.391935483870967,19.56645161290323,24.07677419354839,78.12161290322581,0.2390322580645161,21.08677419354839,72.61,0.8048,3000.0,8700.0,48.33,14.479193548387098,0.6558474225606892,16.970635870967744,0.6477030399999999,579.6910555671177,0.005894276795005392,1407.62,0.7461357142857142
Mato Rico,02/03,2002,9,Sul,Neossolo Litólico eutrófico,700.0,23.558333333333334,11.380666666666666,17.058666666666667,76.87866666666667,0.28,17.799666666666667,177.77,0.599175,3500.0,11200.0,53.33,7.4695,0.44969726937937177,10.665115275,0.359010680625,290.9981084444445,48.18210844444444,1041.45,0.7226285714285714
Mato Rico,02/03,2002,10,Sul,Neossolo Litólico eutrófico,700.0,27.67838709677419,17.923548387096773,22.278387096774196,81.96096774193548,0.2309677419354839,16.267096774193547,177.67,0.6384,3500.0,11200.0,53.33,12.80096774193548,0.4850925988412622,10.38491458064516,0.40755455999999995,496.326531633715,2.963950988553581,1041.45,0.7226285714285714
Mato Rico,02/03,2002,11,Sul,Neossolo Litólico eutrófico,700.0,26.166666666666668,16.911333333333335,21.29433333333333,81.78233333333333,0.2793333333333334,20.25766666666667,225.95,0.71355,3500.0,11200.0,53.33,11.539000000000001,0.46133060427782185,14.454858050000002,0.5091536025000001,453.448632111111,7.320632111111125,1041.45,0.7226285714285714
Mato Rico,02/03,2002,12,Sul,Neossolo Litólico eutrófico,700.0,26.931290322580644,18.627741935483872,22.58870967741936,86.04967741935484,0.2570967741935483,23.58451612903226,181.49,0.81795,3500.0,11200.0,53.33,12.77951612903226,0.38228107278244083,19.290954967741936,0.6690422024999999,510.24980489073903,1.9917403746097686,1041.45,0.7226285714285714
Mato Rico,02/03,2003,1,Sul,Neossolo Litólico eutrófico,700.0,26.79064516129032,19.37483870967742,22.88193548387097,87.49612903225807,0.2529032258064516,22.20741935483871,282.38,0.8218,3500.0,11200.0,53.33,13.08274193548387,0.3487876976053639,18.25005722580645,0.6753552399999999,523.5829714880333,1.2500682622268453,1041.45,0.7226285714285714
Mato Rico,02/03,2003,2,Sul,Neossolo Litólico eutrófico,700.0,26.7125,19.744642857142857,22.975357142857145,88.7675,0.25,20.514642857142857,223.19,0.8054499999999999,3500.0,11200.0,53.33,13.228571428571428,0.31510002873733617,16.52351908928571,0.6487497024999999,527.8670358418368,1.0498929846938723,1041.45,0.7226285714285714
Mato Rico,02/03,2003,3,Sul,Neossolo Litólico eutrófico,700.0,25.68870967741936,17.68032258064516,21.37161290322581,86.2658064516129,0.2451612903225806,20.274838709677415,118.6,0.740725,3500.0,11200.0,53.33,11.68451612903226,0.34944506086394006,15.018079903225802,0.5486735256249999,456.74583808532793,6.908418730489058,1041.45,0.7226285714285714
Mato Rico,03/04,2003,9,Sul,Neossolo Litólico eutrófico,700.0,24.099666666666668,11.991,17.533333333333335,74.91900000000001,0.293,18.204666666666665,120.21,0.525675,3500.0,9800.0,46.67,8.045333333333332,0.5026731665214867,9.56973815,0.276334205625,307.4177777777778,41.817777777777756,1387.05,0.7338642857142856
Mato Rico,03/04,2003,10,Sul,Neossolo Litólico eutrófico,700.0,25.964193548387097,14.842258064516129,19.977096774193548,76.55129032258066,0.2861290322580646,20.988709677419354,163.91,0.6183,3500.0,9800.0,46.67,10.403225806451612,0.5475199071606147,12.977319193548386,0.38229488999999994,399.08439552549424,16.18375036420396,1387.05,0.7338642857142856
Mato Rico,03/04,2003,11,Sul,Neossolo Litólico eutrófico,700.0,26.927333333333333,15.661333333333337,21.116666666666667,75.102,0.26,23.82,211.97,0.622675,3500.0,9800.0,46.67,11.294333333333334,0.6236659305412695,14.8321185,0.38772415562499996,445.91361111111115,8.313611111111108,1387.05,0.7338642857142856
Mato Rico,03/04,2003,12,Sul,Neossolo Litólico eutrófico,700.0,26.404516129032256,17.884516129032257,22.088387096774195,83.90741935483871,0.2580645161290322,22.766451612903225,246.16,0.67775,3500.0,9800.0,46.67,12.144516129032255,0.42777434497441447,15.42996258064516,0.45934506249999996,487.89684453694076,3.6542638917793915,1387.05,0.7338642857142856
Mato Rico,03/04,2004,1,Sul,Neossolo Litólico eutrófico,700.0,28.168387096774197,18.108709677419355,22.87161290322581,76.82548387096774,0.2519354838709677,26.01967741935484,84.56,0.720325,3500.0,9800.0,46.67,13.138548387096776,0.6460348404587029,18.742624137096772,0.518868105625,523.1106767950054,1.2732574401664862,1387.05,0.7338642857142856
Mato Rico,03/04,2004,2,Sul,Neossolo Litólico eutrófico,700.0,28.51620689655173,17.78241379310345,22.810344827586206,72.76172413793104,0.2579310344827586,24.291724137931038,100.5,0.6727000000000001,3500.0,9800.0,46.67,13.14931034482759,0.7565079989580218,16.34104282758621,0.4525252900000001,520.3118311533888,1.415279429250893,1387.05,0.7338642857142856
Mato Rico,03/04,2004,3,Sul,Neossolo Litólico eutrófico,700.0,28.96161290322581,16.531935483870967,22.33677419354839,69.75096774193547,0.2596774193548387,21.495806451612903,105.61,0.6488,3500.0,9800.0,46.67,12.74677419354839,0.8163282002638257,13.946479225806453,0.42094144000000006,498.93148137356934,2.7663200832466086,1387.05,0.7338642857142856
Mato Rico,04/05,2004,9,Sul,Neossolo Litólico eutrófico,700.0,25.907,14.667666666666666,19.83333333333333,77.80833333333334,0.2913333333333333,18.383666666666667,69.97999999999999,0.5535,4630.0,9954.5,35.83,10.287333333333333,0.5135740730683734,10.175359499999999,0.30636225,393.3611111111109,17.36111111111115,1032.92,0.6408892857142857
Mato Rico,04/05,2004,10,Sul,Neossolo Litólico eutrófico,700.0,24.79096774193548,14.839354838709676,19.516129032258064,80.16741935483871,0.2725806451612903,19.526129032258066,326.18,0.6168,4630.0,9954.5,35.83,9.815161290322578,0.45003164761511316,12.043716387096776,0.38044224000000004,380.8792924037461,20.105098855359007,1032.92,0.6408892857142857
Mato Rico,04/05,2004,11,Sul,Neossolo Litólico eutrófico,700.0,25.227666666666668,16.151333333333334,20.591,83.74266666666668,0.2743333333333334,21.379666666666665,169.42,0.7012666666666666,4630.0,9954.5,35.83,10.689500000000002,0.39427399041964784,14.992847577777775,0.4917749377777777,423.98928100000006,11.621280999999993,1032.92,0.6408892857142857
Mato Rico,04/05,2004,12,Sul,Neossolo Litólico eutrófico,700.0,26.33677419354839,17.06064516129032,21.615161290322582,80.89870967741936,0.2732258064516129,23.912580645161288,89.61,0.7298749999999999,4630.0,9954.5,35.83,11.698709677419355,0.4932994944489289,17.453194798387095,0.5327175156249999,467.2151976066598,5.68745567117585,1032.92,0.6408892857142857
Mato Rico,04/05,2005,1,Sul,Neossolo Litólico eutrófico,700.0,27.23064516129032,19.29096774193548,23.03838709677419,84.81967741935483,0.2377419354838709,19.138387096774192,158.04,0.788525,4630.0,9954.5,35.83,13.2608064516129,0.4274729080796096,15.09109668548387,0.621771675625,530.7672800208115,0.9246993756503699,1032.92,0.6408892857142857
Mato Rico,04/05,2005,2,Sul,Neossolo Litólico eutrófico,700.0,30.303214285714287,18.165,23.967142857142857,67.76642857142858,0.2532142857142857,24.68857142857143,46.34,0.7581,4630.0,9954.5,35.83,14.234107142857141,0.9599279381085021,18.716406,0.57471561,574.4239367346938,0.0010795918367346978,1032.92,0.6408892857142857
Mato Rico,04/05,2005,3,Sul,Neossolo Litólico eutrófico,700.0,30.95387096774193,17.931290322580644,24.015806451612903,65.43645161290323,0.2487096774193548,21.164516129032258,54.61,0.71865,4630.0,9954.5,35.83,14.442580645161286,1.0323266434545932,15.209879516129032,0.5164578225,576.7589595213319,0.0002498439125910458,1032.92,0.6408892857142857
Mato Rico,05/06,2005,9,Sul,Neossolo Litólico eutrófico,700.0,21.523666666666667,11.766,16.366666666666667,82.70633333333333,0.2753333333333333,13.623,203.56,0.5719000000000001,3400.0,8500.0,41.67,6.6448333333333345,0.32188891046796586,7.7909937000000005,0.32706961000000007,267.8677777777778,58.26777777777777,914.1800000000001,0.6952452380952382
Mato Rico,05/06,2005,10,Sul,Neossolo Litólico eutrófico,700.0,25.583225806451612,17.620645161290323,21.226451612903222,87.32032258064515,0.2654838709677419,16.155806451612904,314.4,0.6621666666666667,3400.0,8500.0,41.67,11.601935483870967,0.3197573471574303,10.697836505376344,0.43846469444444447,450.5622480749218,7.6925706555671365,914.1800000000001,0.6952452380952382
Mato Rico,05/06,2005,11,Sul,Neossolo Litólico eutrófico,700.0,26.124333333333333,16.172,20.936666666666667,80.28166666666667,0.2763333333333333,24.033,89.65,0.7379,3400.0,8500.0,41.67,11.148166666666668,0.4884915081970682,17.7339507,0.54449641,438.3440111111111,9.384011111111107,914.1800000000001,0.6952452380952382
Mato Rico,05/06,2005,12,Sul,Neossolo Litólico eutrófico,700.0,27.48516129032258,17.1858064516129,22.23225806451613,76.49096774193548,0.2799999999999999,25.07193548387097,90.33,0.7549250000000001,3400.0,8500.0,41.67,12.335483870967742,0.6304163782028671,18.927430895161294,0.5699117556250001,494.27329864724254,3.1249115504682554,914.1800000000001,0.6952452380952382
Mato Rico,05/06,2006,1,Sul,Neossolo Litólico eutrófico,700.0,28.52548387096774,19.20451612903226,23.60709677419355,79.72354838709677,0.2458064516129032,23.205161290322582,203.19,0.75485,3400.0,8500.0,41.67,13.865000000000002,0.590910116800037,17.516416000000003,0.5697985225000001,557.2950181061395,0.15437294484911387,914.1800000000001,0.6952452380952382
